Year,Month,District Code,District Name,Neighborhood Code,Neighborhood Name,Gender,Demand_occupation,Number
2014,December,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Registered unemployed,80
2014,December,3,Sants-Montjuïc,13,la Marina de Port,Male,Registered unemployed,1100
2014,December,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Registered unemployed,412
2014,December,3,Sants-Montjuïc,15,Hostafrancs,Male,Registered unemployed,467
2014,December,3,Sants-Montjuïc,16,la Bordeta,Male,Registered unemployed,548
2014,December,3,Sants-Montjuïc,17,Sants - Badal,Male,Registered unemployed,593
2014,December,3,Sants-Montjuïc,18,Sants,Male,Registered unemployed,1124
2014,December,4,Les Corts,19,les Corts,Male,Registered unemployed,1146
2014,December,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Registered unemployed,586
2014,December,4,Les Corts,21,Pedralbes,Male,Registered unemployed,109
2014,December,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Registered unemployed,56
2014,December,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Registered unemployed,255
2014,December,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Registered unemployed,217
2014,December,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Registered unemployed,364
2014,December,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Registered unemployed,656
2014,December,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Registered unemployed,609
2014,December,6,Gràcia,28,Vallcarca i els Penitents,Male,Registered unemployed,394
2014,December,6,Gràcia,29,el Coll,Male,Registered unemployed,163
2014,December,6,Gràcia,30,la Salut,Male,Registered unemployed,340
2014,December,6,Gràcia,31,la Vila de Gràcia,Male,Registered unemployed,1321
2014,December,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Registered unemployed,845
2014,December,7,Horta-Guinardó,33,el Baix Guinardó,Male,Registered unemployed,650
2014,December,7,Horta-Guinardó,34,Can Baró,Male,Registered unemployed,244
2014,December,7,Horta-Guinardó,35,el Guinardó,Male,Registered unemployed,1047
2014,December,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Registered unemployed,335
2014,December,7,Horta-Guinardó,37,el Carmel,Male,Registered unemployed,1142
2014,December,7,Horta-Guinardó,38,la Teixonera,Male,Registered unemployed,348
2014,December,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Registered unemployed,211
2014,December,7,Horta-Guinardó,40,Montbau,Male,Registered unemployed,152
2014,December,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Registered unemployed,162
2014,December,7,Horta-Guinardó,42,la Clota,Male,Registered unemployed,11
2014,December,7,Horta-Guinardó,43,Horta,Male,Registered unemployed,977
2014,December,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Registered unemployed,909
2014,December,8,Nou Barris,45,Porta,Male,Registered unemployed,882
2014,December,8,Nou Barris,46,el Turó de la Peira,Male,Registered unemployed,573
2014,December,8,Nou Barris,47,Can Peguera,Male,Registered unemployed,80
2014,December,8,Nou Barris,48,la Guineueta,Male,Registered unemployed,647
2014,December,8,Nou Barris,49,Canyelles,Male,Registered unemployed,316
2014,December,8,Nou Barris,50,les Roquetes,Male,Registered unemployed,685
2014,December,8,Nou Barris,51,Verdun,Male,Registered unemployed,525
2014,December,8,Nou Barris,52,la Prosperitat,Male,Registered unemployed,991
2014,December,8,Nou Barris,53,la Trinitat Nova,Male,Registered unemployed,473
2014,December,8,Nou Barris,54,Torre Baró,Male,Registered unemployed,131
2014,December,8,Nou Barris,55,Ciutat Meridiana,Male,Registered unemployed,685
2014,December,8,Nou Barris,56,Vallbona,Male,Registered unemployed,80
2014,December,9,Sant Andreu,57,la Trinitat Vella,Male,Registered unemployed,635
2014,December,9,Sant Andreu,58,Baró de Viver,Male,Registered unemployed,78
2014,December,9,Sant Andreu,59,el Bon Pastor,Male,Registered unemployed,446
2014,December,9,Sant Andreu,60,Sant Andreu,Male,Registered unemployed,1805
2014,December,9,Sant Andreu,61,la Sagrera,Male,Registered unemployed,812
2014,December,9,Sant Andreu,62,el Congrés i els Indians,Male,Registered unemployed,395
2014,December,9,Sant Andreu,63,Navas,Male,Registered unemployed,610
2014,December,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,Registered unemployed,1241
2014,December,10,Sant Martí,65,el Clot,Male,Registered unemployed,809
2014,December,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,Registered unemployed,381
2014,December,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,Registered unemployed,256
2014,December,10,Sant Martí,68,el Poblenou,Male,Registered unemployed,878
2014,December,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,Registered unemployed,476
2014,December,10,Sant Martí,70,el Besòs i el Maresme,Male,Registered unemployed,1091
2014,December,10,Sant Martí,71,Provençals del Poblenou,Male,Registered unemployed,659
2014,December,10,Sant Martí,72,Sant Martí de Provençals,Male,Registered unemployed,916
2014,December,10,Sant Martí,73,la Verneda i la Pau,Male,Registered unemployed,1040
2014,December,99,No consta,99,No consta,Male,Registered unemployed,2
2014,December,1,Ciutat Vella,1,el Raval,Female,Registered unemployed,1644
2014,December,1,Ciutat Vella,2,el Barri Gòtic,Female,Registered unemployed,493
2014,December,1,Ciutat Vella,3,la Barceloneta,Female,Registered unemployed,599
2014,December,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,Registered unemployed,831
2014,December,2,Eixample,5,el Fort Pienc,Female,Registered unemployed,878
2014,December,2,Eixample,6,la Sagrada Família,Female,Registered unemployed,1452
2014,December,2,Eixample,7,la Dreta de l'Eixample,Female,Registered unemployed,956
2014,December,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,Registered unemployed,1040
2014,December,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,Registered unemployed,1535
2014,December,2,Eixample,10,Sant Antoni,Female,Registered unemployed,1074
2014,December,3,Sants-Montjuïc,11,el Poble Sec,Female,Registered unemployed,1489
2014,December,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,Registered unemployed,56
2014,December,3,Sants-Montjuïc,13,la Marina de Port,Female,Registered unemployed,1192
2014,December,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,Registered unemployed,376
2014,December,3,Sants-Montjuïc,15,Hostafrancs,Female,Registered unemployed,509
2014,December,3,Sants-Montjuïc,16,la Bordeta,Female,Registered unemployed,597
2014,December,3,Sants-Montjuïc,17,Sants - Badal,Female,Registered unemployed,689
2014,December,3,Sants-Montjuïc,18,Sants,Female,Registered unemployed,1256
2014,December,4,Les Corts,19,les Corts,Female,Registered unemployed,1276
2014,December,4,Les Corts,20,la Maternitat i Sant Ramon,Female,Registered unemployed,681
2014,December,4,Les Corts,21,Pedralbes,Female,Registered unemployed,161
2014,December,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,Registered unemployed,60
2014,December,5,Sarrià-Sant Gervasi,23,Sarrià,Female,Registered unemployed,336
2014,December,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,Registered unemployed,234
2014,December,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,Registered unemployed,423
2014,December,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,Registered unemployed,781
2014,December,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,Registered unemployed,703
2014,December,6,Gràcia,28,Vallcarca i els Penitents,Female,Registered unemployed,443
2014,December,6,Gràcia,29,el Coll,Female,Registered unemployed,188
2014,December,6,Gràcia,30,la Salut,Female,Registered unemployed,368
2014,December,6,Gràcia,31,la Vila de Gràcia,Female,Registered unemployed,1448
2014,December,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,Registered unemployed,938
2014,December,7,Horta-Guinardó,33,el Baix Guinardó,Female,Registered unemployed,728
2014,December,7,Horta-Guinardó,34,Can Baró,Female,Registered unemployed,263
2014,December,7,Horta-Guinardó,35,el Guinardó,Female,Registered unemployed,1144
2014,December,7,Horta-Guinardó,36,la Font d'en Fargues,Female,Registered unemployed,337
2014,December,7,Horta-Guinardó,37,el Carmel,Female,Registered unemployed,1151
2014,December,7,Horta-Guinardó,38,la Teixonera,Female,Registered unemployed,343
2014,December,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,Registered unemployed,206
2014,December,7,Horta-Guinardó,40,Montbau,Female,Registered unemployed,149
2014,December,7,Horta-Guinardó,41,la Vall d'Hebron,Female,Registered unemployed,159
2014,December,7,Horta-Guinardó,42,la Clota,Female,Registered unemployed,11
2014,December,7,Horta-Guinardó,43,Horta,Female,Registered unemployed,956
2014,December,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,Registered unemployed,889
2014,December,8,Nou Barris,45,Porta,Female,Registered unemployed,853
2014,December,8,Nou Barris,46,el Turó de la Peira,Female,Registered unemployed,552
2014,December,8,Nou Barris,47,Can Peguera,Female,Registered unemployed,76
2014,December,8,Nou Barris,48,la Guineueta,Female,Registered unemployed,601
2014,December,8,Nou Barris,49,Canyelles,Female,Registered unemployed,293
2014,December,8,Nou Barris,50,les Roquetes,Female,Registered unemployed,636
2014,December,8,Nou Barris,51,Verdun,Female,Registered unemployed,487
2014,December,8,Nou Barris,52,la Prosperitat,Female,Registered unemployed,959
2014,December,8,Nou Barris,53,la Trinitat Nova,Female,Registered unemployed,388
2014,December,8,Nou Barris,54,Torre Baró,Female,Registered unemployed,106
2014,December,8,Nou Barris,55,Ciutat Meridiana,Female,Registered unemployed,555
2014,December,8,Nou Barris,56,Vallbona,Female,Registered unemployed,64
2014,December,9,Sant Andreu,57,la Trinitat Vella,Female,Registered unemployed,514
2014,December,9,Sant Andreu,58,Baró de Viver,Female,Registered unemployed,91
2014,December,9,Sant Andreu,59,el Bon Pastor,Female,Registered unemployed,518
2014,December,9,Sant Andreu,60,Sant Andreu,Female,Registered unemployed,2098
2014,December,9,Sant Andreu,61,la Sagrera,Female,Registered unemployed,965
2014,December,9,Sant Andreu,62,el Congrés i els Indians,Female,Registered unemployed,470
2014,December,9,Sant Andreu,63,Navas,Female,Registered unemployed,719
2014,December,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,Registered unemployed,1268
2014,December,10,Sant Martí,65,el Clot,Female,Registered unemployed,905
2014,December,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,Registered unemployed,447
2014,December,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,Registered unemployed,288
2014,December,10,Sant Martí,68,el Poblenou,Female,Registered unemployed,995
2014,December,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,Registered unemployed,442
2014,December,10,Sant Martí,70,el Besòs i el Maresme,Female,Registered unemployed,1009
2014,December,10,Sant Martí,71,Provençals del Poblenou,Female,Registered unemployed,692
2014,December,10,Sant Martí,72,Sant Martí de Provençals,Female,Registered unemployed,934
2014,December,10,Sant Martí,73,la Verneda i la Pau,Female,Registered unemployed,1052
2014,December,99,No consta,99,No consta,Female,Registered unemployed,5
2013,January,1,Ciutat Vella,1,el Raval,Male,Registered unemployed,3012
2013,January,1,Ciutat Vella,2,el Barri Gòtic,Male,Registered unemployed,799
2013,January,1,Ciutat Vella,3,la Barceloneta,Male,Registered unemployed,802
2013,January,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,Registered unemployed,1109
2013,January,2,Eixample,5,el Fort Pienc,Male,Registered unemployed,997
2013,January,2,Eixample,6,la Sagrada Família,Male,Registered unemployed,1623
2013,January,2,Eixample,7,la Dreta de l'Eixample,Male,Registered unemployed,1035
2013,January,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,Registered unemployed,1252
2013,January,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,Registered unemployed,1733
2013,January,2,Eixample,10,Sant Antoni,Male,Registered unemployed,1302
2013,January,3,Sants-Montjuïc,11,el Poble Sec,Male,Registered unemployed,1941
2013,January,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Registered unemployed,88
2013,January,3,Sants-Montjuïc,13,la Marina de Port,Male,Registered unemployed,1213
2013,January,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Registered unemployed,484
2013,January,3,Sants-Montjuïc,15,Hostafrancs,Male,Registered unemployed,542
2013,January,3,Sants-Montjuïc,16,la Bordeta,Male,Registered unemployed,635
2013,January,3,Sants-Montjuïc,17,Sants - Badal,Male,Registered unemployed,680
2013,January,3,Sants-Montjuïc,18,Sants,Male,Registered unemployed,1298
2013,January,4,Les Corts,19,les Corts,Male,Registered unemployed,1327
2013,January,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Registered unemployed,673
2013,January,4,Les Corts,21,Pedralbes,Male,Registered unemployed,144
2013,January,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Registered unemployed,65
2013,January,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Registered unemployed,321
2013,January,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Registered unemployed,251
2013,January,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Registered unemployed,393
2013,January,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Registered unemployed,819
2013,January,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Registered unemployed,741
2013,January,6,Gràcia,28,Vallcarca i els Penitents,Male,Registered unemployed,496
2013,January,6,Gràcia,29,el Coll,Male,Registered unemployed,208
2013,January,6,Gràcia,30,la Salut,Male,Registered unemployed,402
2013,January,6,Gràcia,31,la Vila de Gràcia,Male,Registered unemployed,1597
2013,January,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Registered unemployed,1042
2013,January,7,Horta-Guinardó,33,el Baix Guinardó,Male,Registered unemployed,800
2013,January,7,Horta-Guinardó,34,Can Baró,Male,Registered unemployed,287
2013,January,7,Horta-Guinardó,35,el Guinardó,Male,Registered unemployed,1222
2013,January,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Registered unemployed,397
2013,January,7,Horta-Guinardó,37,el Carmel,Male,Registered unemployed,1353
2013,January,7,Horta-Guinardó,38,la Teixonera,Male,Registered unemployed,408
2013,January,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Registered unemployed,247
2013,January,7,Horta-Guinardó,40,Montbau,Male,Registered unemployed,178
2013,January,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Registered unemployed,190
2013,January,7,Horta-Guinardó,42,la Clota,Male,Registered unemployed,13
2013,January,7,Horta-Guinardó,43,Horta,Male,Registered unemployed,1118
2013,January,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Registered unemployed,1038
2013,January,8,Nou Barris,45,Porta,Male,Registered unemployed,1030
2013,January,8,Nou Barris,46,el Turó de la Peira,Male,Registered unemployed,640
2013,January,8,Nou Barris,47,Can Peguera,Male,Registered unemployed,91
2013,January,8,Nou Barris,48,la Guineueta,Male,Registered unemployed,758
2013,January,8,Nou Barris,49,Canyelles,Male,Registered unemployed,370
2013,January,8,Nou Barris,50,les Roquetes,Male,Registered unemployed,801
2013,January,8,Nou Barris,51,Verdun,Male,Registered unemployed,614
2013,January,8,Nou Barris,52,la Prosperitat,Male,Registered unemployed,1157
2013,January,8,Nou Barris,53,la Trinitat Nova,Male,Registered unemployed,565
2013,January,8,Nou Barris,54,Torre Baró,Male,Registered unemployed,157
2013,January,8,Nou Barris,55,Ciutat Meridiana,Male,Registered unemployed,820
2013,January,8,Nou Barris,56,Vallbona,Male,Registered unemployed,95
2013,January,9,Sant Andreu,57,la Trinitat Vella,Male,Registered unemployed,759
2013,January,9,Sant Andreu,58,Baró de Viver,Male,Registered unemployed,92
2013,January,9,Sant Andreu,59,el Bon Pastor,Male,Registered unemployed,524
2013,January,9,Sant Andreu,60,Sant Andreu,Male,Registered unemployed,2122
2013,January,9,Sant Andreu,61,la Sagrera,Male,Registered unemployed,1000
2013,January,9,Sant Andreu,62,el Congrés i els Indians,Male,Registered unemployed,487
2013,January,9,Sant Andreu,63,Navas,Male,Registered unemployed,746
2013,January,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,Registered unemployed,1459
2013,January,10,Sant Martí,65,el Clot,Male,Registered unemployed,973
2013,January,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,Registered unemployed,464
2013,January,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,Registered unemployed,311
2013,January,10,Sant Martí,68,el Poblenou,Male,Registered unemployed,1069
2013,January,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,Registered unemployed,542
2013,January,10,Sant Martí,70,el Besòs i el Maresme,Male,Registered unemployed,1243
2013,January,10,Sant Martí,71,Provençals del Poblenou,Male,Registered unemployed,780
2013,January,10,Sant Martí,72,Sant Martí de Provençals,Male,Registered unemployed,1086
2013,January,10,Sant Martí,73,la Verneda i la Pau,Male,Registered unemployed,1231
2013,January,99,No consta,99,No consta,Male,Registered unemployed,7
2013,January,1,Ciutat Vella,1,el Raval,Female,Registered unemployed,1790
2013,January,1,Ciutat Vella,2,el Barri Gòtic,Female,Registered unemployed,558
2013,January,1,Ciutat Vella,3,la Barceloneta,Female,Registered unemployed,704
2013,January,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,Registered unemployed,981
2013,January,2,Eixample,5,el Fort Pienc,Female,Registered unemployed,1042
2013,January,2,Eixample,6,la Sagrada Família,Female,Registered unemployed,1677
2013,January,2,Eixample,7,la Dreta de l'Eixample,Female,Registered unemployed,1174
2013,January,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,Registered unemployed,1315
2013,January,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,Registered unemployed,1799
2013,January,2,Eixample,10,Sant Antoni,Female,Registered unemployed,1292
2013,January,3,Sants-Montjuïc,11,el Poble Sec,Female,Registered unemployed,1681
2013,January,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,Registered unemployed,59
2013,January,3,Sants-Montjuïc,13,la Marina de Port,Female,Registered unemployed,1224
2013,January,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,Registered unemployed,422
2013,January,3,Sants-Montjuïc,15,Hostafrancs,Female,Registered unemployed,554
2013,January,3,Sants-Montjuïc,16,la Bordeta,Female,Registered unemployed,650
2013,January,3,Sants-Montjuïc,17,Sants - Badal,Female,Registered unemployed,745
2013,January,3,Sants-Montjuïc,18,Sants,Female,Registered unemployed,1369
2013,January,4,Les Corts,19,les Corts,Female,Registered unemployed,1422
2013,January,4,Les Corts,20,la Maternitat i Sant Ramon,Female,Registered unemployed,736
2013,January,4,Les Corts,21,Pedralbes,Female,Registered unemployed,198
2013,January,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,Registered unemployed,71
2013,January,5,Sarrià-Sant Gervasi,23,Sarrià,Female,Registered unemployed,407
2013,January,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,Registered unemployed,278
2013,January,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,Registered unemployed,486
2013,January,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,Registered unemployed,979
2013,January,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,Registered unemployed,823
2013,January,6,Gràcia,28,Vallcarca i els Penitents,Female,Registered unemployed,496
2013,January,6,Gràcia,29,el Coll,Female,Registered unemployed,211
2013,January,6,Gràcia,30,la Salut,Female,Registered unemployed,432
2013,January,6,Gràcia,31,la Vila de Gràcia,Female,Registered unemployed,1771
2013,January,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,Registered unemployed,1094
2013,January,7,Horta-Guinardó,33,el Baix Guinardó,Female,Registered unemployed,837
2013,January,7,Horta-Guinardó,34,Can Baró,Female,Registered unemployed,310
2013,January,7,Horta-Guinardó,35,el Guinardó,Female,Registered unemployed,1304
2013,January,7,Horta-Guinardó,36,la Font d'en Fargues,Female,Registered unemployed,389
2013,January,7,Horta-Guinardó,37,el Carmel,Female,Registered unemployed,1330
2013,January,7,Horta-Guinardó,38,la Teixonera,Female,Registered unemployed,375
2013,January,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,Registered unemployed,221
2013,January,7,Horta-Guinardó,40,Montbau,Female,Registered unemployed,160
2013,January,7,Horta-Guinardó,41,la Vall d'Hebron,Female,Registered unemployed,171
2013,January,7,Horta-Guinardó,42,la Clota,Female,Registered unemployed,12
2013,January,7,Horta-Guinardó,43,Horta,Female,Registered unemployed,1040
2013,January,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,Registered unemployed,952
2013,January,8,Nou Barris,45,Porta,Female,Registered unemployed,943
2013,January,8,Nou Barris,46,el Turó de la Peira,Female,Registered unemployed,579
2013,January,8,Nou Barris,47,Can Peguera,Female,Registered unemployed,81
2013,January,8,Nou Barris,48,la Guineueta,Female,Registered unemployed,663
2013,January,8,Nou Barris,49,Canyelles,Female,Registered unemployed,324
2013,January,8,Nou Barris,50,les Roquetes,Female,Registered unemployed,702
2013,January,8,Nou Barris,51,Verdun,Female,Registered unemployed,538
2013,January,8,Nou Barris,52,la Prosperitat,Female,Registered unemployed,1060
2013,January,8,Nou Barris,53,la Trinitat Nova,Female,Registered unemployed,394
2013,January,8,Nou Barris,54,Torre Baró,Female,Registered unemployed,107
2013,January,8,Nou Barris,55,Ciutat Meridiana,Female,Registered unemployed,558
2013,January,8,Nou Barris,56,Vallbona,Female,Registered unemployed,65
2013,January,9,Sant Andreu,57,la Trinitat Vella,Female,Registered unemployed,517
2013,January,9,Sant Andreu,58,Baró de Viver,Female,Registered unemployed,96
2013,January,9,Sant Andreu,59,el Bon Pastor,Female,Registered unemployed,543
2013,January,9,Sant Andreu,60,Sant Andreu,Female,Registered unemployed,2200
2013,January,9,Sant Andreu,61,la Sagrera,Female,Registered unemployed,1061
2013,January,9,Sant Andreu,62,el Congrés i els Indians,Female,Registered unemployed,517
2013,January,9,Sant Andreu,63,Navas,Female,Registered unemployed,795
2013,January,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,Registered unemployed,1430
2013,January,10,Sant Martí,65,el Clot,Female,Registered unemployed,1008
2013,January,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,Registered unemployed,492
2013,January,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,Registered unemployed,307
2013,January,10,Sant Martí,68,el Poblenou,Female,Registered unemployed,1065
2013,January,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,Registered unemployed,474
2013,January,10,Sant Martí,70,el Besòs i el Maresme,Female,Registered unemployed,1084
2013,January,10,Sant Martí,71,Provençals del Poblenou,Female,Registered unemployed,771
2013,January,10,Sant Martí,72,Sant Martí de Provençals,Female,Registered unemployed,1061
2013,January,10,Sant Martí,73,la Verneda i la Pau,Female,Registered unemployed,1197
2013,January,99,No consta,99,No consta,Female,Registered unemployed,2
2013,February,1,Ciutat Vella,1,el Raval,Male,Registered unemployed,3050
2013,February,1,Ciutat Vella,2,el Barri Gòtic,Male,Registered unemployed,785
2013,February,1,Ciutat Vella,3,la Barceloneta,Male,Registered unemployed,809
2013,February,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,Registered unemployed,1120
2013,February,2,Eixample,5,el Fort Pienc,Male,Registered unemployed,996
2013,February,2,Eixample,6,la Sagrada Família,Male,Registered unemployed,1614
2013,February,2,Eixample,7,la Dreta de l'Eixample,Male,Registered unemployed,1020
2013,February,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,Registered unemployed,1242
2013,February,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,Registered unemployed,1705
2013,February,2,Eixample,10,Sant Antoni,Male,Registered unemployed,1302
2013,February,3,Sants-Montjuïc,11,el Poble Sec,Male,Registered unemployed,1960
2013,February,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Registered unemployed,89
2013,February,3,Sants-Montjuïc,13,la Marina de Port,Male,Registered unemployed,1228
2013,February,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Registered unemployed,488
2013,February,3,Sants-Montjuïc,15,Hostafrancs,Male,Registered unemployed,535
2013,February,3,Sants-Montjuïc,16,la Bordeta,Male,Registered unemployed,628
2013,February,3,Sants-Montjuïc,17,Sants - Badal,Male,Registered unemployed,682
2013,February,3,Sants-Montjuïc,18,Sants,Male,Registered unemployed,1288
2013,February,4,Les Corts,19,les Corts,Male,Registered unemployed,1302
2013,February,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Registered unemployed,674
2013,February,4,Les Corts,21,Pedralbes,Male,Registered unemployed,153
2013,February,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Registered unemployed,63
2013,February,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Registered unemployed,330
2013,February,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Registered unemployed,246
2013,February,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Registered unemployed,392
2013,February,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Registered unemployed,827
2013,February,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Registered unemployed,746
2013,February,6,Gràcia,28,Vallcarca i els Penitents,Male,Registered unemployed,495
2013,February,6,Gràcia,29,el Coll,Male,Registered unemployed,207
2013,February,6,Gràcia,30,la Salut,Male,Registered unemployed,407
2013,February,6,Gràcia,31,la Vila de Gràcia,Male,Registered unemployed,1594
2013,February,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Registered unemployed,1043
2013,February,7,Horta-Guinardó,33,el Baix Guinardó,Male,Registered unemployed,798
2013,February,7,Horta-Guinardó,34,Can Baró,Male,Registered unemployed,291
2013,February,7,Horta-Guinardó,35,el Guinardó,Male,Registered unemployed,1238
2013,February,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Registered unemployed,404
2013,February,7,Horta-Guinardó,37,el Carmel,Male,Registered unemployed,1376
2013,February,7,Horta-Guinardó,38,la Teixonera,Male,Registered unemployed,416
2013,February,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Registered unemployed,251
2013,February,7,Horta-Guinardó,40,Montbau,Male,Registered unemployed,182
2013,February,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Registered unemployed,194
2013,February,7,Horta-Guinardó,42,la Clota,Male,Registered unemployed,14
2013,February,7,Horta-Guinardó,43,Horta,Male,Registered unemployed,1124
2013,February,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Registered unemployed,1037
2013,February,8,Nou Barris,45,Porta,Male,Registered unemployed,1036
2013,February,8,Nou Barris,46,el Turó de la Peira,Male,Registered unemployed,638
2013,February,8,Nou Barris,47,Can Peguera,Male,Registered unemployed,91
2013,February,8,Nou Barris,48,la Guineueta,Male,Registered unemployed,770
2013,February,8,Nou Barris,49,Canyelles,Male,Registered unemployed,376
2013,February,8,Nou Barris,50,les Roquetes,Male,Registered unemployed,815
2013,February,8,Nou Barris,51,Verdun,Male,Registered unemployed,625
2013,February,8,Nou Barris,52,la Prosperitat,Male,Registered unemployed,1163
2013,February,8,Nou Barris,53,la Trinitat Nova,Male,Registered unemployed,569
2013,February,8,Nou Barris,54,Torre Baró,Male,Registered unemployed,158
2013,February,8,Nou Barris,55,Ciutat Meridiana,Male,Registered unemployed,824
2013,February,8,Nou Barris,56,Vallbona,Male,Registered unemployed,96
2013,February,9,Sant Andreu,57,la Trinitat Vella,Male,Registered unemployed,764
2013,February,9,Sant Andreu,58,Baró de Viver,Male,Registered unemployed,94
2013,February,9,Sant Andreu,59,el Bon Pastor,Male,Registered unemployed,534
