Year,District.Code,District.Name,Neighborhood.Code,Neighborhood.Name,Gender,Age,Total
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Male,60-64,269
2019,7,Horta-Guinardó,37,el Carmel,Male,60-64,704
2019,7,Horta-Guinardó,38,la Teixonera,Male,60-64,290
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,60-64,172
2019,7,Horta-Guinardó,40,Montbau,Male,60-64,102
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Male,60-64,167
2019,7,Horta-Guinardó,42,la Clota,Male,60-64,6
2019,7,Horta-Guinardó,43,Horta,Male,60-64,702
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,60-64,692
2019,8,Nou Barris,45,Porta,Male,60-64,604
2019,8,Nou Barris,46,el Turó de la Peira,Male,60-64,389
2019,8,Nou Barris,47,Can Peguera,Male,60-64,61
2019,8,Nou Barris,48,la Guineueta,Male,60-64,365
2019,8,Nou Barris,49,Canyelles,Male,60-64,251
2019,8,Nou Barris,50,les Roquetes,Male,60-64,372
2019,8,Nou Barris,51,Verdun,Male,60-64,283
2019,8,Nou Barris,52,la Prosperitat,Male,60-64,661
2019,8,Nou Barris,53,la Trinitat Nova,Male,60-64,209
2019,8,Nou Barris,54,Torre Baró,Male,60-64,66
2019,8,Nou Barris,55,Ciutat Meridiana,Male,60-64,193
2019,8,Nou Barris,56,Vallbona,Male,60-64,26
2019,9,Sant Andreu,57,la Trinitat Vella,Male,60-64,207
2019,9,Sant Andreu,58,Baró de Viver,Male,60-64,77
2019,9,Sant Andreu,59,el Bon Pastor,Male,60-64,273
2019,9,Sant Andreu,60,Sant Andreu,Male,60-64,1730
2019,9,Sant Andreu,61,la Sagrera,Male,60-64,867
2019,9,Sant Andreu,62,el Congrés i els Indians,Male,60-64,401
2019,9,Sant Andreu,63,Navas,Male,60-64,599
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,60-64,1029
2019,10,Sant Martí,65,el Clot,Male,60-64,802
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,60-64,431
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,60-64,344
2019,10,Sant Martí,68,el Poblenou,Male,60-64,827
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,60-64,277
2019,10,Sant Martí,70,el Besòs i el Maresme,Male,60-64,687
2019,10,Sant Martí,71,Provençals del Poblenou,Male,60-64,534
2019,10,Sant Martí,72,Sant Martí de Provençals,Male,60-64,690
2019,10,Sant Martí,73,la Verneda i la Pau,Male,60-64,782
2019,1,Ciutat Vella,1,el Raval,Male,65-69,714
2019,1,Ciutat Vella,2,el Barri Gòtic,Male,65-69,294
2019,1,Ciutat Vella,3,la Barceloneta,Male,65-69,251
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,65-69,354
2019,2,Eixample,5,el Fort Pienc,Male,65-69,755
2019,2,Eixample,6,la Sagrada Família,Male,65-69,1175
2019,2,Eixample,7,la Dreta de l'Eixample,Male,65-69,1015
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,65-69,939
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,65-69,1525
2019,2,Eixample,10,Sant Antoni,Male,65-69,871
2019,3,Sants-Montjuïc,11,el Poble Sec,Male,65-69,756
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,65-69,23
2019,3,Sants-Montjuïc,13,la Marina de Port,Male,65-69,645
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,65-69,244
2019,3,Sants-Montjuïc,15,Hostafrancs,Male,65-69,369
2019,3,Sants-Montjuïc,16,la Bordeta,Male,65-69,491
2019,3,Sants-Montjuïc,17,Sants - Badal,Male,65-69,688
2019,3,Sants-Montjuïc,18,Sants,Male,65-69,949
2019,4,Les Corts,19,les Corts,Male,65-69,1329
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Male,65-69,696
2019,4,Les Corts,21,Pedralbes,Male,65-69,296
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,65-69,105
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Male,65-69,539
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,65-69,361
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,65-69,584
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,65-69,1004
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,65-69,691
2019,6,Gràcia,28,Vallcarca i els Penitents,Male,65-69,335
2019,6,Gràcia,29,el Coll,Male,65-69,164
2019,6,Gràcia,30,la Salut,Male,65-69,324
2019,6,Gràcia,31,la Vila de Gràcia,Male,65-69,998
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,65-69,903
2019,7,Horta-Guinardó,33,el Baix Guinardó,Male,65-69,580
2019,7,Horta-Guinardó,34,Can Baró,Male,65-69,197
2019,7,Horta-Guinardó,35,el Guinardó,Male,65-69,777
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Male,65-69,253
2019,7,Horta-Guinardó,37,el Carmel,Male,65-69,731
2019,7,Horta-Guinardó,38,la Teixonera,Male,65-69,269
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,65-69,142
2019,7,Horta-Guinardó,40,Montbau,Male,65-69,77
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Male,65-69,118
2019,7,Horta-Guinardó,42,la Clota,Male,65-69,9
2019,7,Horta-Guinardó,43,Horta,Male,65-69,606
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,65-69,635
2019,8,Nou Barris,45,Porta,Male,65-69,506
2019,8,Nou Barris,46,el Turó de la Peira,Male,65-69,239
2019,8,Nou Barris,47,Can Peguera,Male,65-69,42
2019,8,Nou Barris,48,la Guineueta,Male,65-69,348
2019,8,Nou Barris,49,Canyelles,Male,65-69,255
2019,8,Nou Barris,50,les Roquetes,Male,65-69,312
2019,8,Nou Barris,51,Verdun,Male,65-69,239
2019,8,Nou Barris,52,la Prosperitat,Male,65-69,544
2019,8,Nou Barris,53,la Trinitat Nova,Male,65-69,162
2019,8,Nou Barris,54,Torre Baró,Male,65-69,63
2019,8,Nou Barris,55,Ciutat Meridiana,Male,65-69,176
2019,8,Nou Barris,56,Vallbona,Male,65-69,26
2019,9,Sant Andreu,57,la Trinitat Vella,Male,65-69,180
2019,9,Sant Andreu,58,Baró de Viver,Male,65-69,53
2019,9,Sant Andreu,59,el Bon Pastor,Male,65-69,236
2019,9,Sant Andreu,60,Sant Andreu,Male,65-69,1587
2019,9,Sant Andreu,61,la Sagrera,Male,65-69,894
2019,9,Sant Andreu,62,el Congrés i els Indians,Male,65-69,270
2019,9,Sant Andreu,63,Navas,Male,65-69,523
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,65-69,948
2019,10,Sant Martí,65,el Clot,Male,65-69,737
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,65-69,399
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,65-69,272
2019,10,Sant Martí,68,el Poblenou,Male,65-69,645
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,65-69,214
2019,10,Sant Martí,70,el Besòs i el Maresme,Male,65-69,495
2019,10,Sant Martí,71,Provençals del Poblenou,Male,65-69,484
2019,10,Sant Martí,72,Sant Martí de Provençals,Male,65-69,606
2019,10,Sant Martí,73,la Verneda i la Pau,Male,65-69,712
2019,1,Ciutat Vella,1,el Raval,Male,70-74,548
2019,1,Ciutat Vella,2,el Barri Gòtic,Male,70-74,240
2019,1,Ciutat Vella,3,la Barceloneta,Male,70-74,230
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,70-74,327
2019,2,Eixample,5,el Fort Pienc,Male,70-74,679
2019,2,Eixample,6,la Sagrada Família,Male,70-74,1043
2019,2,Eixample,7,la Dreta de l'Eixample,Male,70-74,930
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,70-74,823
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,70-74,1326
2019,2,Eixample,10,Sant Antoni,Male,70-74,745
2019,3,Sants-Montjuïc,11,el Poble Sec,Male,70-74,636
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,70-74,20
2019,3,Sants-Montjuïc,13,la Marina de Port,Male,70-74,623
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,70-74,251
2019,3,Sants-Montjuïc,15,Hostafrancs,Male,70-74,322
2019,3,Sants-Montjuïc,16,la Bordeta,Male,70-74,435
2019,3,Sants-Montjuïc,17,Sants - Badal,Male,70-74,554
2019,3,Sants-Montjuïc,18,Sants,Male,70-74,863
2019,4,Les Corts,19,les Corts,Male,70-74,1338
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Male,70-74,679
2019,4,Les Corts,21,Pedralbes,Male,70-74,299
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,70-74,78
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Male,70-74,484
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,70-74,372
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,70-74,556
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,70-74,885
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,70-74,604
2019,6,Gràcia,28,Vallcarca i els Penitents,Male,70-74,369
2019,6,Gràcia,29,el Coll,Male,70-74,140
2019,6,Gràcia,30,la Salut,Male,70-74,357
2019,6,Gràcia,31,la Vila de Gràcia,Male,70-74,895
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,70-74,819
2019,7,Horta-Guinardó,33,el Baix Guinardó,Male,70-74,574
2019,7,Horta-Guinardó,34,Can Baró,Male,70-74,213
2019,7,Horta-Guinardó,35,el Guinardó,Male,70-74,832
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Male,70-74,280
2019,7,Horta-Guinardó,37,el Carmel,Male,70-74,783
2019,7,Horta-Guinardó,38,la Teixonera,Male,70-74,242
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,70-74,140
2019,7,Horta-Guinardó,40,Montbau,Male,70-74,60
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Male,70-74,179
2019,7,Horta-Guinardó,42,la Clota,Male,70-74,6
2019,7,Horta-Guinardó,43,Horta,Male,70-74,682
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,70-74,603
2019,8,Nou Barris,45,Porta,Male,70-74,638
2019,8,Nou Barris,46,el Turó de la Peira,Male,70-74,183
2019,8,Nou Barris,47,Can Peguera,Male,70-74,43
2019,8,Nou Barris,48,la Guineueta,Male,70-74,440
2019,8,Nou Barris,49,Canyelles,Male,70-74,212
2019,8,Nou Barris,50,les Roquetes,Male,70-74,352
2019,8,Nou Barris,51,Verdun,Male,70-74,267
2019,8,Nou Barris,52,la Prosperitat,Male,70-74,682
2019,8,Nou Barris,53,la Trinitat Nova,Male,70-74,126
2019,8,Nou Barris,54,Torre Baró,Male,70-74,42
2019,8,Nou Barris,55,Ciutat Meridiana,Male,70-74,180
2019,8,Nou Barris,56,Vallbona,Male,70-74,23
2019,9,Sant Andreu,57,la Trinitat Vella,Male,70-74,179
2019,9,Sant Andreu,58,Baró de Viver,Male,70-74,40
2019,9,Sant Andreu,59,el Bon Pastor,Male,70-74,257
2019,9,Sant Andreu,60,Sant Andreu,Male,70-74,1463
2019,9,Sant Andreu,61,la Sagrera,Male,70-74,793
2019,9,Sant Andreu,62,el Congrés i els Indians,Male,70-74,277
2019,9,Sant Andreu,63,Navas,Male,70-74,560
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,70-74,980
2019,10,Sant Martí,65,el Clot,Male,70-74,581
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,70-74,327
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,70-74,177
2019,10,Sant Martí,68,el Poblenou,Male,70-74,548
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,70-74,231
2019,10,Sant Martí,70,el Besòs i el Maresme,Male,70-74,379
2019,10,Sant Martí,71,Provençals del Poblenou,Male,70-74,410
2019,10,Sant Martí,72,Sant Martí de Provençals,Male,70-74,607
2019,10,Sant Martí,73,la Verneda i la Pau,Male,70-74,815
2019,1,Ciutat Vella,1,el Raval,Male,75-79,381
2019,1,Ciutat Vella,2,el Barri Gòtic,Male,75-79,155
2019,1,Ciutat Vella,3,la Barceloneta,Male,75-79,192
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,75-79,247
2019,2,Eixample,5,el Fort Pienc,Male,75-79,470
2019,2,Eixample,6,la Sagrada Família,Male,75-79,775
2019,2,Eixample,7,la Dreta de l'Eixample,Male,75-79,665
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,75-79,590
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,75-79,992
2019,2,Eixample,10,Sant Antoni,Male,75-79,614
2019,3,Sants-Montjuïc,11,el Poble Sec,Male,75-79,493
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,75-79,13
2019,3,Sants-Montjuïc,13,la Marina de Port,Male,75-79,469
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,75-79,168
2019,3,Sants-Montjuïc,15,Hostafrancs,Male,75-79,221
2019,3,Sants-Montjuïc,16,la Bordeta,Male,75-79,313
2019,3,Sants-Montjuïc,17,Sants - Badal,Male,75-79,394
2019,3,Sants-Montjuïc,18,Sants,Male,75-79,653
2019,4,Les Corts,19,les Corts,Male,75-79,950
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Male,75-79,534
2019,4,Les Corts,21,Pedralbes,Male,75-79,235
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,75-79,62
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Male,75-79,397
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,75-79,256
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,75-79,442
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,75-79,774
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,75-79,482
2019,6,Gràcia,28,Vallcarca i els Penitents,Male,75-79,268
2019,6,Gràcia,29,el Coll,Male,75-79,129
2019,6,Gràcia,30,la Salut,Male,75-79,237
2019,6,Gràcia,31,la Vila de Gràcia,Male,75-79,611
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,75-79,607
2019,7,Horta-Guinardó,33,el Baix Guinardó,Male,75-79,429
2019,7,Horta-Guinardó,34,Can Baró,Male,75-79,156
2019,7,Horta-Guinardó,35,el Guinardó,Male,75-79,641
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Male,75-79,178
2019,7,Horta-Guinardó,37,el Carmel,Male,75-79,630
2019,7,Horta-Guinardó,38,la Teixonera,Male,75-79,204
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,75-79,121
2019,7,Horta-Guinardó,40,Montbau,Male,75-79,86
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Male,75-79,158
2019,7,Horta-Guinardó,42,la Clota,Male,75-79,5
2019,7,Horta-Guinardó,43,Horta,Male,75-79,531
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,75-79,445
2019,8,Nou Barris,45,Porta,Male,75-79,488
2019,8,Nou Barris,46,el Turó de la Peira,Male,75-79,173
2019,8,Nou Barris,47,Can Peguera,Male,75-79,29
2019,8,Nou Barris,48,la Guineueta,Male,75-79,371
2019,8,Nou Barris,49,Canyelles,Male,75-79,149
2019,8,Nou Barris,50,les Roquetes,Male,75-79,253
2019,8,Nou Barris,51,Verdun,Male,75-79,218
2019,8,Nou Barris,52,la Prosperitat,Male,75-79,612
2019,8,Nou Barris,53,la Trinitat Nova,Male,75-79,79
2019,8,Nou Barris,54,Torre Baró,Male,75-79,23
2019,8,Nou Barris,55,Ciutat Meridiana,Male,75-79,198
2019,8,Nou Barris,56,Vallbona,Male,75-79,20
2019,9,Sant Andreu,57,la Trinitat Vella,Male,75-79,134
2019,9,Sant Andreu,58,Baró de Viver,Male,75-79,34
2019,9,Sant Andreu,59,el Bon Pastor,Male,75-79,172
2019,9,Sant Andreu,60,Sant Andreu,Male,75-79,986
2019,9,Sant Andreu,61,la Sagrera,Male,75-79,507
2019,9,Sant Andreu,62,el Congrés i els Indians,Male,75-79,215
2019,9,Sant Andreu,63,Navas,Male,75-79,375
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,75-79,631
2019,10,Sant Martí,65,el Clot,Male,75-79,386
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,75-79,235
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,75-79,106
2019,10,Sant Martí,68,el Poblenou,Male,75-79,363
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,75-79,215
2019,10,Sant Martí,70,el Besòs i el Maresme,Male,75-79,234
2019,10,Sant Martí,71,Provençals del Poblenou,Male,75-79,241
2019,10,Sant Martí,72,Sant Martí de Provençals,Male,75-79,550
2019,10,Sant Martí,73,la Verneda i la Pau,Male,75-79,661
2019,1,Ciutat Vella,1,el Raval,Male,80-84,340
2019,1,Ciutat Vella,2,el Barri Gòtic,Male,80-84,125
2019,1,Ciutat Vella,3,la Barceloneta,Male,80-84,154
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,80-84,178
2019,2,Eixample,5,el Fort Pienc,Male,80-84,387
2019,2,Eixample,6,la Sagrada Família,Male,80-84,640
2019,2,Eixample,7,la Dreta de l'Eixample,Male,80-84,421
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,80-84,508
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,80-84,732
2019,2,Eixample,10,Sant Antoni,Male,80-84,492
2019,3,Sants-Montjuïc,11,el Poble Sec,Male,80-84,398
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,80-84,18
2019,3,Sants-Montjuïc,13,la Marina de Port,Male,80-84,421
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,80-84,125
2019,3,Sants-Montjuïc,15,Hostafrancs,Male,80-84,176
2019,3,Sants-Montjuïc,16,la Bordeta,Male,80-84,250
2019,3,Sants-Montjuïc,17,Sants - Badal,Male,80-84,280
2019,3,Sants-Montjuïc,18,Sants,Male,80-84,519
2019,4,Les Corts,19,les Corts,Male,80-84,733
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Male,80-84,373
2019,4,Les Corts,21,Pedralbes,Male,80-84,197
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,80-84,38
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Male,80-84,321
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,80-84,214
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,80-84,361
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,80-84,617
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,80-84,314
2019,6,Gràcia,28,Vallcarca i els Penitents,Male,80-84,203
2019,6,Gràcia,29,el Coll,Male,80-84,84
2019,6,Gràcia,30,la Salut,Male,80-84,156
2019,6,Gràcia,31,la Vila de Gràcia,Male,80-84,536
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,80-84,467
2019,7,Horta-Guinardó,33,el Baix Guinardó,Male,80-84,383
2019,7,Horta-Guinardó,34,Can Baró,Male,80-84,113
2019,7,Horta-Guinardó,35,el Guinardó,Male,80-84,536
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Male,80-84,135
2019,7,Horta-Guinardó,37,el Carmel,Male,80-84,489
2019,7,Horta-Guinardó,38,la Teixonera,Male,80-84,174
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,80-84,157
2019,7,Horta-Guinardó,40,Montbau,Male,80-84,125
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Male,80-84,103
2019,7,Horta-Guinardó,42,la Clota,Male,80-84,11
2019,7,Horta-Guinardó,43,Horta,Male,80-84,426
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,80-84,402
2019,8,Nou Barris,45,Porta,Male,80-84,466
2019,8,Nou Barris,46,el Turó de la Peira,Male,80-84,245
2019,8,Nou Barris,47,Can Peguera,Male,80-84,34
2019,8,Nou Barris,48,la Guineueta,Male,80-84,319
2019,8,Nou Barris,49,Canyelles,Male,80-84,107
2019,8,Nou Barris,50,les Roquetes,Male,80-84,191
2019,8,Nou Barris,51,Verdun,Male,80-84,221
2019,8,Nou Barris,52,la Prosperitat,Male,80-84,497
2019,8,Nou Barris,53,la Trinitat Nova,Male,80-84,69
2019,8,Nou Barris,54,Torre Baró,Male,80-84,29
2019,8,Nou Barris,55,Ciutat Meridiana,Male,80-84,118
2019,8,Nou Barris,56,Vallbona,Male,80-84,12
2019,9,Sant Andreu,57,la Trinitat Vella,Male,80-84,86
2019,9,Sant Andreu,58,Baró de Viver,Male,80-84,18
2019,9,Sant Andreu,59,el Bon Pastor,Male,80-84,142
2019,9,Sant Andreu,60,Sant Andreu,Male,80-84,699
2019,9,Sant Andreu,61,la Sagrera,Male,80-84,419
2019,9,Sant Andreu,62,el Congrés i els Indians,Male,80-84,167
2019,9,Sant Andreu,63,Navas,Male,80-84,330
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,80-84,490
2019,10,Sant Martí,65,el Clot,Male,80-84,301
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,80-84,148
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,80-84,63
2019,10,Sant Martí,68,el Poblenou,Male,80-84,321
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,80-84,129
2019,10,Sant Martí,70,el Besòs i el Maresme,Male,80-84,286
2019,10,Sant Martí,71,Provençals del Poblenou,Male,80-84,240
2019,10,Sant Martí,72,Sant Martí de Provençals,Male,80-84,475
2019,10,Sant Martí,73,la Verneda i la Pau,Male,80-84,524
2019,1,Ciutat Vella,1,el Raval,Male,85-89,186
2019,1,Ciutat Vella,2,el Barri Gòtic,Male,85-89,92
2019,1,Ciutat Vella,3,la Barceloneta,Male,85-89,108
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,85-89,118
2019,2,Eixample,5,el Fort Pienc,Male,85-89,296
2019,2,Eixample,6,la Sagrada Família,Male,85-89,494
2019,2,Eixample,7,la Dreta de l'Eixample,Male,85-89,364
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,85-89,352
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,85-89,552
2019,2,Eixample,10,Sant Antoni,Male,85-89,375
2019,3,Sants-Montjuïc,11,el Poble Sec,Male,85-89,284
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,85-89,10
2019,3,Sants-Montjuïc,13,la Marina de Port,Male,85-89,298
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,85-89,95
2019,3,Sants-Montjuïc,15,Hostafrancs,Male,85-89,121
2019,3,Sants-Montjuïc,16,la Bordeta,Male,85-89,191
2019,3,Sants-Montjuïc,17,Sants - Badal,Male,85-89,234
2019,3,Sants-Montjuïc,18,Sants,Male,85-89,368
2019,4,Les Corts,19,les Corts,Male,85-89,459
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Male,85-89,257
2019,4,Les Corts,21,Pedralbes,Male,85-89,136
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,85-89,30
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Male,85-89,202
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,85-89,155
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,85-89,225
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,85-89,493
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,85-89,229
2019,6,Gràcia,28,Vallcarca i els Penitents,Male,85-89,129
2019,6,Gràcia,29,el Coll,Male,85-89,64
2019,6,Gràcia,30,la Salut,Male,85-89,121
2019,6,Gràcia,31,la Vila de Gràcia,Male,85-89,344
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,85-89,289
2019,7,Horta-Guinardó,33,el Baix Guinardó,Male,85-89,282
2019,7,Horta-Guinardó,34,Can Baró,Male,85-89,86
2019,7,Horta-Guinardó,35,el Guinardó,Male,85-89,353
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Male,85-89,82
2019,7,Horta-Guinardó,37,el Carmel,Male,85-89,272
2019,7,Horta-Guinardó,38,la Teixonera,Male,85-89,89
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,85-89,100
2019,7,Horta-Guinardó,40,Montbau,Male,85-89,90
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Male,85-89,56
2019,7,Horta-Guinardó,42,la Clota,Male,85-89,4
2019,7,Horta-Guinardó,43,Horta,Male,85-89,279
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,85-89,280
2019,8,Nou Barris,45,Porta,Male,85-89,310
2019,8,Nou Barris,46,el Turó de la Peira,Male,85-89,218
2019,8,Nou Barris,47,Can Peguera,Male,85-89,11
2019,8,Nou Barris,48,la Guineueta,Male,85-89,188
2019,8,Nou Barris,49,Canyelles,Male,85-89,76
2019,8,Nou Barris,50,les Roquetes,Male,85-89,91
2019,8,Nou Barris,51,Verdun,Male,85-89,116
2019,8,Nou Barris,52,la Prosperitat,Male,85-89,293
2019,8,Nou Barris,53,la Trinitat Nova,Male,85-89,51
2019,8,Nou Barris,54,Torre Baró,Male,85-89,6
2019,8,Nou Barris,55,Ciutat Meridiana,Male,85-89,83
2019,8,Nou Barris,56,Vallbona,Male,85-89,12
2019,9,Sant Andreu,57,la Trinitat Vella,Male,85-89,57
2019,9,Sant Andreu,58,Baró de Viver,Male,85-89,20
2019,9,Sant Andreu,59,el Bon Pastor,Male,85-89,87
2019,9,Sant Andreu,60,Sant Andreu,Male,85-89,460
2019,9,Sant Andreu,61,la Sagrera,Male,85-89,263
2019,9,Sant Andreu,62,el Congrés i els Indians,Male,85-89,181
2019,9,Sant Andreu,63,Navas,Male,85-89,224
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,85-89,348
2019,10,Sant Martí,65,el Clot,Male,85-89,208
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,85-89,114
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,85-89,34
2019,10,Sant Martí,68,el Poblenou,Male,85-89,219
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,85-89,71
2019,10,Sant Martí,70,el Besòs i el Maresme,Male,85-89,239
2019,10,Sant Martí,71,Provençals del Poblenou,Male,85-89,153
2019,10,Sant Martí,72,Sant Martí de Provençals,Male,85-89,282
2019,10,Sant Martí,73,la Verneda i la Pau,Male,85-89,355
2019,1,Ciutat Vella,1,el Raval,Male,90-94,72
2019,1,Ciutat Vella,2,el Barri Gòtic,Male,90-94,29
